,Address,District,Community,Area,RentPrice,Layer,Shape,Toward,Release_Date,Rent_Period,Is_lift,Is_parking,water_way,electricity_way,Subwayline_Number,Subway_Distance,Is_TV,Is_fridge,Is_washer,Is_air,Is_heater,Is_bed,Is_heating,Is_wifi,Is_closet,Is_gas,Is_img,Catch_time
82,浦东,周浦,公元新村北区,55,2800元/月 ,中楼层/5层,2室1厅,南,5天前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/75bd1c0a-de00-4a21-85a4-38f0273846d7.jpg.780x439.jpg,2019-07-13 03:05:06
83,浦东,周浦,公元新村北区,55,2800元/月 ,中楼层/5层,2室1厅,南,5天前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/75bd1c0a-de00-4a21-85a4-38f0273846d7.jpg.780x439.jpg,2019-07-13 03:05:12
84,浦东,南码头,临沂一村,37,4500元/月 ,低楼层/6层,1室1厅,南,6天前,暂无数据,无,暂无数据,民水,民电,2,717,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/198ee23b-32b9-4d32-afc4-2b2089eca3e8.jpg.780x439.jpg,2019-07-13 03:05:19
85,浦东,南码头,临沂一村,37,4500元/月 ,低楼层/6层,1室1厅,南,6天前,暂无数据,无,暂无数据,民水,民电,2,717,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/198ee23b-32b9-4d32-afc4-2b2089eca3e8.jpg.780x439.jpg,2019-07-13 03:05:26
86,黄浦,老西门,老西门新苑,115,16000元/月 (季付价),中楼层/40层,2室2厅,南,1天前,2~3年,有,暂无数据,民水,民电,4,212,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/1dc5bfc6-dea3-45ef-8717-84888212d9ac.jpg.780x439.jpg,2019-07-13 03:05:32
87,黄浦,老西门,老西门新苑,115,16000元/月 (季付价),中楼层/40层,2室2厅,南,1天前,2~3年,有,暂无数据,民水,民电,4,212,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/1dc5bfc6-dea3-45ef-8717-84888212d9ac.jpg.780x439.jpg,2019-07-13 03:05:39
88,浦东,康桥,达城锦园,73,2800元/月 ,中楼层/14层,2室2厅,南,5天前,暂无数据,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,http://vrlab-image.ljcdn.com/release/auto3dhd/4efa1976f12426996c30867a67c0c9c2/screenshot/1562570538_2/pc0_UMbQiPyRK.jpg.q_70.jpg,2019-07-13 03:05:46
89,浦东,康桥,达城锦园,73,2800元/月 ,中楼层/14层,2室2厅,南,5天前,暂无数据,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,http://vrlab-image.ljcdn.com/release/auto3dhd/4efa1976f12426996c30867a67c0c9c2/screenshot/1562570538_2/pc0_UMbQiPyRK.jpg.q_70.jpg,2019-07-13 03:05:52
90,徐汇,康健,桂莘小区,43,4700元/月 ,高楼层/6层,1室1厅,南,1天前,暂无数据,无,暂无数据,民水,民电,2,819,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/406f75c0-64ae-48fe-8b6a-722a898c0932.jpg.780x439.jpg,2019-07-13 03:05:59
91,徐汇,康健,桂莘小区,43,4700元/月 ,高楼层/6层,1室1厅,南,1天前,暂无数据,无,暂无数据,民水,民电,2,819,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/406f75c0-64ae-48fe-8b6a-722a898c0932.jpg.780x439.jpg,2019-07-13 03:06:06
92,浦东,花木,杏花新苑,61,6000元/月 ,低楼层/6层,2室1厅,南,1天前,暂无数据,无,暂无数据,民水,民电,2,1110,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/5340c114-679f-460a-9842-c293f5dc8aef.jpg.780x439.jpg,2019-07-13 03:06:12
93,浦东,花木,杏花新苑,61,6000元/月 ,低楼层/6层,2室1厅,南,1天前,暂无数据,无,暂无数据,民水,民电,2,1110,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/5340c114-679f-460a-9842-c293f5dc8aef.jpg.780x439.jpg,2019-07-13 03:06:19
94,浦东,联洋,第九城市(一期),107,12000元/月 ,高楼层/22层,2室2厅,南,1天前,暂无数据,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/c5d7c8d1-ffc1-4c2b-ae5f-346521eb2d76.jpg.780x439.jpg,2019-07-13 03:06:26
95,浦东,联洋,第九城市(一期),107,12000元/月 ,高楼层/22层,2室2厅,南,1天前,暂无数据,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/c5d7c8d1-ffc1-4c2b-ae5f-346521eb2d76.jpg.780x439.jpg,2019-07-13 03:06:32
96,宝山,淞宝,海江二村,37,2500元/月 ,高楼层/6层,1室1厅,南,1天前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,http://vrlab-image.ljcdn.com/release/auto3dhd/6fe2030d85413c647725cbcf6d045ab0/screenshot/1555210531_5/pc0_DX5qQuQub.jpg.q_70.jpg,2019-07-13 03:06:39
97,宝山,淞宝,海江二村,37,2500元/月 ,高楼层/6层,1室1厅,南,1天前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,http://vrlab-image.ljcdn.com/release/auto3dhd/6fe2030d85413c647725cbcf6d045ab0/screenshot/1555210531_5/pc0_DX5qQuQub.jpg.q_70.jpg,2019-07-13 03:06:46
98,普陀,真如,品尊国际,98,14000元/月 ,高楼层/36层,2室2厅,南,1天前,暂无数据,有,暂无数据,民水,民电,3,181,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/71dd6c8b-64ec-43cb-aaa6-88508ff045c2.jpg.780x439.jpg,2019-07-13 03:06:52
99,普陀,真如,品尊国际,98,14000元/月 ,高楼层/36层,2室2厅,南,1天前,暂无数据,有,暂无数据,民水,民电,3,181,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/71dd6c8b-64ec-43cb-aaa6-88508ff045c2.jpg.780x439.jpg,2019-07-13 03:06:59
100,杨浦,东外滩,永安小区(杨浦),64,6500元/月 ,中楼层/7层,2室1厅,南,6天前,暂无数据,有,暂无数据,民水,民电,1,775,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/e3d969e1-a7d1-4e7c-8210-546487431b14.jpg.780x439.jpg,2019-07-13 03:07:06
101,杨浦,东外滩,永安小区(杨浦),64,6500元/月 ,中楼层/7层,2室1厅,南,6天前,暂无数据,有,暂无数据,民水,民电,1,775,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/e3d969e1-a7d1-4e7c-8210-546487431b14.jpg.780x439.jpg,2019-07-13 03:07:12
102,浦东,周浦,沈默花苑,36,3500元/月 ,中楼层/5层,1室1厅,南,1天前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/291fb682-6998-4da4-b8c5-e4fe4ef5bf87.jpg.780x439.jpg,2019-07-13 03:07:19
103,浦东,周浦,沈默花苑,36,3500元/月 ,中楼层/5层,1室1厅,南,1天前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/291fb682-6998-4da4-b8c5-e4fe4ef5bf87.jpg.780x439.jpg,2019-07-13 03:07:25
104,闵行,航华,小桥里,66,4500元/月 ,低楼层/6层,1室1厅,南,4天前,暂无数据,无,暂无数据,民水,民电,1,721,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/d8fefe30-c321-4430-a913-abaaffff0f7a.jpg.780x439.jpg,2019-07-13 03:07:32
105,闵行,航华,小桥里,66,4500元/月 ,低楼层/6层,1室1厅,南,4天前,暂无数据,无,暂无数据,民水,民电,1,721,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/d8fefe30-c321-4430-a913-abaaffff0f7a.jpg.780x439.jpg,2019-07-13 03:07:39
106,普陀,甘泉宜川,宜川四村,20,3000元/月 (季付价),低楼层/5层,1室0厅,西,7天前,1~2年,无,暂无数据,民水,民电,0,0,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/hdic-frame/test-9c18cb0d-c8c1-4975-a915-b4a281f33c19.png.780x439.jpg,2019-07-13 03:07:45
107,普陀,甘泉宜川,宜川四村,20,3000元/月 (季付价),低楼层/5层,1室0厅,西,7天前,1~2年,无,暂无数据,民水,民电,0,0,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/hdic-frame/test-9c18cb0d-c8c1-4975-a915-b4a281f33c19.png.780x439.jpg,2019-07-13 03:07:52
108,普陀,真光,真光九街坊,36,3500元/月 ,高楼层/6层,1室0厅,南,1天前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/hdic-frame/prod-0df515c3-cfd1-4fcd-bc85-f983e67696e0.png.780x439.jpg,2019-07-13 03:07:59
109,普陀,真光,真光九街坊,36,3500元/月 ,高楼层/6层,1室0厅,南,1天前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/hdic-frame/prod-0df515c3-cfd1-4fcd-bc85-f983e67696e0.png.780x439.jpg,2019-07-13 03:08:05
110,虹口,凉城,广中扩大小区,50,4700元/月 ,低楼层/6层,1室1厅,南/北,5天前,暂无数据,无,暂无数据,民水,民电,1,982,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/485b8413-e713-45f2-a47e-ebb45b97dc8a.jpg.780x439.jpg,2019-07-13 03:08:12
111,虹口,凉城,广中扩大小区,50,4700元/月 ,低楼层/6层,1室1厅,南/北,5天前,暂无数据,无,暂无数据,民水,民电,1,982,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/485b8413-e713-45f2-a47e-ebb45b97dc8a.jpg.780x439.jpg,2019-07-13 03:08:19
112,浦东,北蔡,大华锦绣华城(十五街区),75,8300元/月 ,低楼层/18层,2室2厅,南,5天前,暂无数据,有,暂无数据,民水,民电,2,6,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/2f85026e-f5c3-4fcc-8b65-56ce0228435f.jpg.780x439.jpg,2019-07-13 03:08:26
113,浦东,北蔡,大华锦绣华城(十五街区),75,8300元/月 ,低楼层/18层,2室2厅,南,5天前,暂无数据,有,暂无数据,民水,民电,2,6,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/2f85026e-f5c3-4fcc-8b65-56ce0228435f.jpg.780x439.jpg,2019-07-13 03:08:32
114,闵行,航华,新明星花园,168,12000元/月 ,高楼层/11层,5室2厅,南,1天前,暂无数据,有,暂无数据,民水,民电,1,946,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/5e004e56-76aa-4d65-8942-06f1d21002e1.jpg.780x439.jpg,2019-07-13 03:08:39
115,闵行,航华,新明星花园,168,12000元/月 ,高楼层/11层,5室2厅,南,1天前,暂无数据,有,暂无数据,民水,民电,1,946,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/5e004e56-76aa-4d65-8942-06f1d21002e1.jpg.780x439.jpg,2019-07-13 03:08:46
116,闵行,莘庄,大虹桥国际,70,6800元/月 (季付价),高楼层/23层,2室1厅,南,7天前,暂无数据,暂无数据,暂无数据,民水,民电,1,1086,1,1,1,1,1,1,1,0,1,1,https://image1.ljcdn.com/310000-inspection/b5595d20-c07d-40ed-b649-f4100c760ae0.jpg.780x439.jpg,2019-07-13 03:08:52
117,闵行,莘庄,大虹桥国际,70,6800元/月 (季付价),高楼层/23层,2室1厅,南,7天前,暂无数据,暂无数据,暂无数据,民水,民电,1,1086,1,1,1,1,1,1,1,0,1,1,https://image1.ljcdn.com/310000-inspection/b5595d20-c07d-40ed-b649-f4100c760ae0.jpg.780x439.jpg,2019-07-13 03:08:59
118,普陀,武宁,江南名庐,108,10500元/月 ,高楼层/27层,2室2厅,南,1天前,暂无数据,有,暂无数据,民水,民电,4,206,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/2b055f50-1e92-49c5-bbc4-3f8ef53f4594.jpg.780x439.jpg,2019-07-13 03:09:06
119,普陀,武宁,江南名庐,108,10500元/月 ,高楼层/27层,2室2厅,南,1天前,暂无数据,有,暂无数据,民水,民电,4,206,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/2b055f50-1e92-49c5-bbc4-3f8ef53f4594.jpg.780x439.jpg,2019-07-13 03:09:12
120,徐汇,徐家汇,天际花园,137,16000元/月 (月付价),低楼层/30层,3室2厅,南,6天前,1~3个月,有,暂无数据,民水,民电,2,727,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/73d4fb3d-7d14-41c7-8b37-b9f084a4d4ae.jpg.780x439.jpg,2019-07-13 03:09:34
121,徐汇,徐家汇,天际花园,137,16000元/月 (月付价),低楼层/30层,3室2厅,南,6天前,1~3个月,有,暂无数据,民水,民电,2,727,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/73d4fb3d-7d14-41c7-8b37-b9f084a4d4ae.jpg.780x439.jpg,2019-07-13 03:09:41
122,闵行,金虹桥,万源新城南区,92,9500元/月 ,高楼层/13层,2室2厅,南,1天前,暂无数据,有,暂无数据,民水,民电,1,565,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/2356fcff-3462-4e74-ba81-aa7e3af9ff5c.jpg.780x439.jpg,2019-07-13 03:09:47
123,闵行,金虹桥,万源新城南区,92,9500元/月 ,高楼层/13层,2室2厅,南,1天前,暂无数据,有,暂无数据,民水,民电,1,565,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/2356fcff-3462-4e74-ba81-aa7e3af9ff5c.jpg.780x439.jpg,2019-07-13 03:09:54
124,闵行,莘庄,沁春园一村,92,4500元/月 ,高楼层/4层,2室1厅,南,1天前,暂无数据,无,暂无数据,民水,民电,1,1065,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/40c9564a-8d2f-4ae2-ba81-800b99b6013d.jpg.780x439.jpg,2019-07-13 03:10:01
125,闵行,莘庄,沁春园一村,92,4500元/月 ,高楼层/4层,2室1厅,南,1天前,暂无数据,无,暂无数据,民水,民电,1,1065,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/40c9564a-8d2f-4ae2-ba81-800b99b6013d.jpg.780x439.jpg,2019-07-13 03:10:08
126,普陀,真光,清涧二街坊,55,4300元/月 ,低楼层/6层,2室1厅,南,1天前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/8409d822-6021-424e-8623-4d1504afd509.jpg.780x439.jpg,2019-07-13 03:10:14
127,普陀,真光,清涧二街坊,55,4300元/月 ,低楼层/6层,2室1厅,南,1天前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/8409d822-6021-424e-8623-4d1504afd509.jpg.780x439.jpg,2019-07-13 03:10:21
128,静安,曹家渡,达安花园,102,10000元/月 (季付价),低楼层/17层,2室2厅,南,1天前,暂无数据,有,暂无数据,民水,民电,5,96,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/98b950ff-3517-420a-b186-34f2c66dd375.jpg.780x439.jpg,2019-07-13 03:10:28
129,静安,曹家渡,达安花园,102,10000元/月 (季付价),低楼层/17层,2室2厅,南,1天前,暂无数据,有,暂无数据,民水,民电,5,96,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/98b950ff-3517-420a-b186-34f2c66dd375.jpg.780x439.jpg,2019-07-13 03:10:34
130,静安,曹家渡,达安花园,102,12500元/月 (季付价),低楼层/19层,2室2厅,东南,1天前,1年以内,有,暂无数据,民水,民电,5,96,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/test-450ba08e-1924-4488-bfcf-4b715d44f78e.png.780x439.jpg,2019-07-13 03:10:41
131,静安,曹家渡,达安花园,102,12500元/月 (季付价),低楼层/19层,2室2厅,东南,1天前,1年以内,有,暂无数据,民水,民电,5,96,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/test-450ba08e-1924-4488-bfcf-4b715d44f78e.png.780x439.jpg,2019-07-13 03:10:48
132,浦东,世博,昌七小区,42,4500元/月 ,低楼层/6层,1室1厅,南,4天前,暂无数据,无,暂无数据,民水,民电,1,557,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/034ee8c4-05ca-4848-8a63-04c1d11d4f63.jpg.780x439.jpg,2019-07-13 03:10:54
133,浦东,世博,昌七小区,42,4500元/月 ,低楼层/6层,1室1厅,南,4天前,暂无数据,无,暂无数据,民水,民电,1,557,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/034ee8c4-05ca-4848-8a63-04c1d11d4f63.jpg.780x439.jpg,2019-07-13 03:11:01
134,徐汇,上海南站,汇成五村,34,3600元/月 ,高楼层/6层,1室0厅,南,3天前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/hdic-frame/50c167c9-e27b-43c1-82c6-4cb37bf2717d.png.780x439.jpg,2019-07-13 03:11:08
135,徐汇,上海南站,汇成五村,34,3600元/月 ,高楼层/6层,1室0厅,南,3天前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/hdic-frame/50c167c9-e27b-43c1-82c6-4cb37bf2717d.png.780x439.jpg,2019-07-13 03:11:14
136,徐汇,徐家汇,亚都国际名园,157,17000元/月 ,高楼层/32层,3室2厅,南,1天前,暂无数据,有,暂无数据,民水,民电,3,10,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/857058e8-55bd-45c7-91c7-a8fa995ef49b.jpg.780x439.jpg,2019-07-13 03:11:21
137,徐汇,徐家汇,亚都国际名园,157,17000元/月 ,高楼层/32层,3室2厅,南,1天前,暂无数据,有,暂无数据,民水,民电,3,10,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/857058e8-55bd-45c7-91c7-a8fa995ef49b.jpg.780x439.jpg,2019-07-13 03:11:28
138,闵行,浦江,谈家港花苑一村,100,3500元/月 ,高楼层/6层,2室2厅,南,1天前,暂无数据,无,暂无数据,民水,民电,0,0,1,1,1,1,1,1,0,0,1,1,https://image1.ljcdn.com/310000-inspection/3bd1d5f0-6460-40a8-a9a3-98453c95f84a.jpg.780x439.jpg,2019-07-13 03:11:34
139,闵行,浦江,谈家港花苑一村,100,3500元/月 ,高楼层/6层,2室2厅,南,1天前,暂无数据,无,暂无数据,民水,民电,0,0,1,1,1,1,1,1,0,0,1,1,https://image1.ljcdn.com/310000-inspection/3bd1d5f0-6460-40a8-a9a3-98453c95f84a.jpg.780x439.jpg,2019-07-13 03:11:41
140,徐汇,斜土路,茶陵小区,38,4800元/月 ,高楼层/6层,1室0厅,南,4天前,暂无数据,无,暂无数据,民水,民电,3,362,0,0,0,0,0,0,0,0,0,0,http://vrlab-image.ljcdn.com/release/auto3dhd/16d234a51e6ee79a8d7d40bc7e6e97db/screenshot/1554690662_3/pc0_Nv1uHmyuq.jpg.q_70.jpg,2019-07-13 03:11:48
141,徐汇,斜土路,茶陵小区,38,4800元/月 ,高楼层/6层,1室0厅,南,4天前,暂无数据,无,暂无数据,民水,民电,3,362,0,0,0,0,0,0,0,0,0,0,http://vrlab-image.ljcdn.com/release/auto3dhd/16d234a51e6ee79a8d7d40bc7e6e97db/screenshot/1554690662_3/pc0_Nv1uHmyuq.jpg.q_70.jpg,2019-07-13 03:11:54
142,嘉定,嘉定老城,丽景公寓,114,3800元/月 ,低楼层/6层,3室2厅,南,4天前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/3bb36c10-2497-4f08-bade-5b8cb13e1d47.jpg.780x439.jpg,2019-07-13 03:12:01
143,嘉定,嘉定老城,丽景公寓,114,3800元/月 ,低楼层/6层,3室2厅,南,4天前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/3bb36c10-2497-4f08-bade-5b8cb13e1d47.jpg.780x439.jpg,2019-07-13 03:12:08
144,浦东,川沙,妙城公寓,79,4500元/月 ,中楼层/6层,2室2厅,南,3天前,暂无数据,无,暂无数据,民水,民电,1,501,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/0356433a-921f-4089-826d-d473aa752301.jpg.780x439.jpg,2019-07-13 03:12:15
145,浦东,川沙,妙城公寓,79,4500元/月 ,中楼层/6层,2室2厅,南,3天前,暂无数据,无,暂无数据,民水,民电,1,501,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/0356433a-921f-4089-826d-d473aa752301.jpg.780x439.jpg,2019-07-13 03:12:21
146,普陀,曹杨,曹杨二村,15,2300元/月 ,高楼层/5层,1室1厅,南,1个月前,暂无数据,无,暂无数据,民水,民电,3,242,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/0e1e09c5-2c45-404c-9271-2cc83d4252dd.jpg.780x439.jpg,2019-07-13 03:12:28
147,普陀,曹杨,曹杨二村,15,2300元/月 ,高楼层/5层,1室1厅,南,1个月前,暂无数据,无,暂无数据,民水,民电,3,242,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/0e1e09c5-2c45-404c-9271-2cc83d4252dd.jpg.780x439.jpg,2019-07-13 03:12:35
148,杨浦,黄兴公园,延吉二村,45,4500元/月 ,低楼层/5层,2室1厅,南,1个月前,暂无数据,无,暂无数据,民水,民电,2,115,0,0,0,0,0,0,0,0,0,0,http://vrlab-image.ljcdn.com/release/auto3dhd/9983679068efe29b89b5498989467fc2/screenshot/1560734637_2/pc0_tqdK9pP5b.jpg.q_70.jpg,2019-07-13 03:12:41
149,杨浦,黄兴公园,延吉二村,45,4500元/月 ,低楼层/5层,2室1厅,南,1个月前,暂无数据,无,暂无数据,民水,民电,2,115,0,0,0,0,0,0,0,0,0,0,http://vrlab-image.ljcdn.com/release/auto3dhd/9983679068efe29b89b5498989467fc2/screenshot/1560734637_2/pc0_tqdK9pP5b.jpg.q_70.jpg,2019-07-13 03:12:48
150,虹口,曲阳,中山北一路270号,28,3000元/月 ,高楼层/6层,1室1厅,南,12天前,暂无数据,无,暂无数据,民水,民电,2,560,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/023d7790-e9b4-478f-aaba-305ce2852dc4.jpg.780x439.jpg,2019-07-13 03:12:55
151,虹口,曲阳,中山北一路270号,28,3000元/月 ,高楼层/6层,1室1厅,南,12天前,暂无数据,无,暂无数据,民水,民电,2,560,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/023d7790-e9b4-478f-aaba-305ce2852dc4.jpg.780x439.jpg,2019-07-13 03:13:01
152,浦东,北蔡,申波苑,77,3500元/月 ,高楼层/6层,3室1厅,南,14天前,暂无数据,无,暂无数据,民水,民电,1,1031,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/3f384a03-2e20-4d80-99dd-4415343fe705.jpg.780x439.jpg,2019-07-13 03:13:08
153,浦东,北蔡,申波苑,77,3500元/月 ,高楼层/6层,3室1厅,南,14天前,暂无数据,无,暂无数据,民水,民电,1,1031,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/3f384a03-2e20-4d80-99dd-4415343fe705.jpg.780x439.jpg,2019-07-13 03:13:15
154,浦东,惠南,锦园坊,57,1100元/月 ,高楼层/11层,1室1厅,南,4个月前,1年以内,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/prod-41774281-d9c6-4a7b-b64c-d0311814a19d.jpg.780x439.jpg,2019-07-13 03:13:21
155,浦东,惠南,锦园坊,57,1100元/月 ,高楼层/11层,1室1厅,南,4个月前,1年以内,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/prod-41774281-d9c6-4a7b-b64c-d0311814a19d.jpg.780x439.jpg,2019-07-13 03:13:28
156,闸北,彭浦,彭浦新村,36,2600元/月 ,高楼层/6层,1室1厅,南,15天前,暂无数据,无,暂无数据,民水,民电,2,169,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/b0385f0b-d7ea-47ef-8ecb-069cdffeaaec.jpg.780x439.jpg,2019-07-13 03:13:35
157,闸北,彭浦,彭浦新村,36,2600元/月 ,高楼层/6层,1室1厅,南,15天前,暂无数据,无,暂无数据,民水,民电,2,169,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/b0385f0b-d7ea-47ef-8ecb-069cdffeaaec.jpg.780x439.jpg,2019-07-13 03:13:41
158,青浦,朱家角,泰安公寓,98,1300元/月 ,中楼层/4层,2室2厅,南,8个月前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/shfdfs-image/20161016/5ec8c9d7-648e-43b5-a7f4-52614ca0b080.jpg.780x439.jpg,2019-07-13 03:13:48
159,青浦,朱家角,泰安公寓,98,1300元/月 ,中楼层/4层,2室2厅,南,8个月前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/shfdfs-image/20161016/5ec8c9d7-648e-43b5-a7f4-52614ca0b080.jpg.780x439.jpg,2019-07-13 03:13:55
160,浦东,惠南,丹桂佳苑,55,1500元/月 ,低楼层/6层,1室1厅,南,3个月前,1年以内,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/7b0ee79e-72d5-4dec-a4fa-141647598804.jpg.780x439.jpg,2019-07-13 03:14:02
161,浦东,惠南,丹桂佳苑,55,1500元/月 ,低楼层/6层,1室1厅,南,3个月前,1年以内,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/7b0ee79e-72d5-4dec-a4fa-141647598804.jpg.780x439.jpg,2019-07-13 03:14:08
162,浦东,南码头,临沂六村,40,3500元/月 ,高楼层/6层,1室1厅,南,1个月前,暂无数据,无,暂无数据,民水,民电,2,338,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/46fbc3ff-7fb0-4f64-9e60-603905012b54.jpg.780x439.jpg,2019-07-13 03:14:15
163,浦东,南码头,临沂六村,40,3500元/月 ,高楼层/6层,1室1厅,南,1个月前,暂无数据,无,暂无数据,民水,民电,2,338,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/46fbc3ff-7fb0-4f64-9e60-603905012b54.jpg.780x439.jpg,2019-07-13 03:14:22
